actor_loss,discrete_loss,frame,logits_entropy,offset_loss,step,total_time
1406.277966187732,0.7521433329582214,2100,1.4801760983467103,1405.2957048416138,2100.0,50.32647466659546
1341.1459815903465,0.7483727949857711,2200,1.4622773921489716,1340.0126705169678,2200.0,52.906885385513306
1280.3712448271194,0.7444910407066345,2300,1.4487673783302306,1279.3218593597412,2300.0,55.20481276512146
1210.4329918587562,0.7231062471866607,2400,1.434926495552063,1209.8581590652466,2400.0,57.81510543823242
1143.332451244392,0.7175277328491211,2500,1.4225166702270509,1143.9180669784546,2500.0,60.13375949859619
1082.5906069916073,0.7130522745847702,2600,1.4157680773735046,1080.3385610580444,2600.0,62.34647846221924
1000.4315028426671,0.6953915327787399,2700,1.4066167843341828,1000.4158382415771,2700.0,64.52341294288635
949.1869053604579,0.689376482963562,2800,1.4024547255039215,948.4013910293579,2800.0,66.87382197380066
868.9348356039217,0.6802105849981308,2900,1.392885901927948,868.214123249054,2900.0,69.23306965827942
797.7390608079363,0.6664040303230285,3000,1.3859737360477447,797.973970413208,3000.0,71.41591215133667
744.3064786703279,0.6614100533723831,3100,1.3809950077533721,743.7385034561157,3100.0,73.59331607818604
707.7995194538985,0.6545278561115265,3200,1.3789030075073243,707.113851070404,3200.0,75.81224274635315
651.2448386012918,0.6328509044647217,3300,1.3715954720973969,650.8106665611267,3300.0,78.03334522247314
601.7773534189356,0.6196114408969879,3400,1.3670906078815461,601.9004273414612,3400.0,80.40355443954468
571.4514223608641,0.614202002286911,3500,1.3643055701255797,571.0909295082092,3500.0,82.5813889503479
537.3917855744314,0.600780511200428,3600,1.35665629029274,536.7778677940369,3600.0,84.77352643013
511.36228021300667,0.586211151778698,3700,1.353390337228775,510.35555505752563,3700.0,87.23175764083862
488.5731793394183,0.5852103537321091,3800,1.3519884896278382,488.39122796058655,3800.0,89.65383052825928
461.2790497128326,0.5777960586547851,3900,1.351114399433136,462.22638392448425,3900.0,91.85636854171753
440.4198819906405,0.5648982587456703,4000,1.344515311717987,440.374178647995,4000.0,95.85230159759521
431.7462563089805,0.5621120882034302,4100,1.343323403596878,431.2253978252411,4100.0,98.03382921218872
426.64169976262764,0.5559527313709259,4200,1.3404618847370147,426.35559463500977,4200.0,100.50248551368713
407.52693342454364,0.5555416241288185,4300,1.3437092566490174,407.47911310195923,4300.0,102.80843305587769
381.79037989248144,0.5410689610242844,4400,1.3353678715229034,381.09692430496216,4400.0,104.99367928504944
381.13587166059136,0.5403800794482231,4500,1.3332818961143493,380.76954412460327,4500.0,107.18246030807495
359.7935224476427,0.529912169277668,4600,1.3303053855895997,359.4923253059387,4600.0,109.47351789474487
351.5317781656095,0.5250059688091278,4700,1.3254375863075256,350.6019971370697,4700.0,111.71229100227356
337.14229092739595,0.5134830597043037,4800,1.3207178282737733,336.69465732574463,4800.0,113.96330761909485
330.7570435174621,0.5154843109846116,4900,1.3157987904548645,330.6575028896332,4900.0,116.31252145767212
317.3681895945332,0.5060332241654396,5000,1.3174549305438996,316.4901168346405,5000.0,118.95811462402344
310.3046690685914,0.5093390437960624,5100,1.3119853830337525,309.9962408542633,5100.0,121.24523496627808
303.91590322362316,0.4991994822025299,5200,1.3096235883235932,303.0598113536835,5200.0,123.48425126075745
298.851556154761,0.4937067794799805,5300,1.311734755039215,298.7589873075485,5300.0,125.80245780944824
286.40153563848816,0.4860083529353142,5400,1.3003498828411102,286.2491978406906,5400.0,128.01350212097168
295.2369223113107,0.4875161272287369,5500,1.301560205221176,294.1033184528351,5500.0,130.30412340164185
273.30760827394994,0.47880962878465655,5600,1.2934803569316864,272.95608282089233,5600.0,132.77403855323792
271.28758466361774,0.4776442787051201,5700,1.2919672298431397,271.4934004545212,5700.0,135.15130043029785
265.69971322541187,0.4741300067305565,5800,1.2906622326374053,265.31579411029816,5800.0,137.3567750453949
259.2042574740872,0.4730901956558228,5900,1.2881498849391937,259.0562117099762,5900.0,139.79397416114807
259.85157534155513,0.4719909754395485,6000,1.286506587266922,258.91212224960327,6000.0,143.52259135246277
247.55470049263226,0.46555026799440385,6100,1.2827813863754272,247.22792553901672,6100.0,145.8573272228241
239.64714503524328,0.4597028508782387,6200,1.2762800061702728,239.07081031799316,6200.0,148.4632625579834
227.96533867864326,0.454483802318573,6300,1.2692100203037262,228.8508935570717,6300.0,150.84375953674316
218.66948420458502,0.4450102171301842,6400,1.262149497270584,219.0580768585205,6400.0,153.55488920211792
223.38416078775236,0.44895797908306123,6500,1.2621013712882996,222.3350932598114,6500.0,155.9474036693573
218.63098136977393,0.4425931334495544,6600,1.257871183156967,217.7666940689087,6600.0,158.3484447002411
208.34581371345143,0.4417489767074585,6700,1.2544276356697082,208.4440402984619,6700.0,160.68145298957825
207.60825038192297,0.43964566439390185,6800,1.2477016472816467,207.06161671876907,6800.0,163.22642612457275
208.7669319681602,0.44267623335123063,6900,1.248570202589035,208.38674116134644,6900.0,166.23384737968445
197.90223890247913,0.4288721024990082,7000,1.241674177646637,197.42233991622925,7000.0,169.0224072933197
197.1928738886767,0.43126860350370405,7100,1.2370380318164826,197.28426885604858,7100.0,171.70145440101624
202.00752696424428,0.4362712794542313,7200,1.2390767598152161,201.11977767944336,7200.0,174.52407789230347
186.31079320624323,0.42356273144483564,7300,1.2285574865341187,186.63794839382172,7300.0,177.79252123832703
190.94556419448097,0.4208464050292969,7400,1.226742787361145,189.66959926486015,7400.0,180.73381400108337
179.008418734711,0.4134284770488739,7500,1.2191212010383605,178.52895373106003,7500.0,183.34646558761597
178.45077197386487,0.42028523355722425,7600,1.2180891001224519,178.00271129608154,7600.0,186.24186444282532
168.88147954657526,0.4090836715698242,7700,1.2078864908218383,168.47851872444153,7700.0,189.2047791481018
169.5840981738402,0.4096457517147064,7800,1.2072257220745086,168.99332788586617,7800.0,192.4325132369995
169.57407870151027,0.409579456448555,7900,1.2030482292175293,168.5596118569374,7900.0,195.95744037628174
159.8755861792234,0.4081175163388252,8000,1.1992555522918702,159.09038907289505,8000.0,202.0647099018097
161.19128818323117,0.4051095739006996,8100,1.194132912158966,161.0337499976158,8100.0,205.2916660308838
160.44720974535045,0.40908015906810763,8200,1.1940183579921722,159.4957708120346,8200.0,210.09410071372986
154.63611187321123,0.40436248332262037,8300,1.1884201598167419,155.35711488127708,8300.0,214.0216965675354
152.7296388456137,0.40102614879608156,8400,1.1850618433952331,151.5482392013073,8400.0,217.36657452583313
140.80730487332485,0.39718263387680053,8500,1.1778787636756898,140.25231769680977,8500.0,221.07749271392822
153.40078070612236,0.3987980902194977,8600,1.1778684508800508,153.47516232728958,8600.0,224.6815459728241
138.33324609888663,0.39100320667028426,8700,1.1733276641368866,138.0565460920334,8700.0,227.72744274139404
145.77054675262752,0.3948799392580986,8800,1.1703546619415284,145.13844394683838,8800.0,230.94253540039062
129.71303337399323,0.3973919352889061,8900,1.1698460805416107,129.22094620764256,8900.0,234.73223090171814
133.62431932203842,0.3960649833083153,9000,1.1620905518531799,133.44848550856113,9000.0,238.40946006774902
